"lon","lat","d18Of","month"
-57.5,-71.0526315789474,-8.115797996521,2
-55,-71.0526315789474,-7.91639518737793,2
-52.5,-71.0526315789474,-7.84046459197998,2
-50,-71.0526315789474,-7.76752138137817,2
-47.5,-71.0526315789474,-7.66947555541992,2
-45,-71.0526315789474,-7.65728139877319,2
-42.5,-71.0526315789474,-7.58913993835449,2
-40,-71.0526315789474,-7.61430835723877,2
-37.5,-71.0526315789474,-7.70928812026978,2
-35,-71.0526315789474,-7.71858072280884,2
-90,-69.1578947368421,-9.17433071136475,2
-87.5,-69.1578947368421,-8.98264694213867,2
-85,-69.1578947368421,-8.9129695892334,2
-82.5,-69.1578947368421,-8.92051887512207,2
-80,-69.1578947368421,-9.09990882873535,2
-77.5,-69.1578947368421,-9.31246852874756,2
-75,-69.1578947368421,-9.44600868225098,2
-72.5,-69.1578947368421,-10.5003080368042,2
-70,-69.1578947368421,-11.2185220718384,2
-67.5,-69.1578947368421,-11.2423706054688,2
-65,-69.1578947368421,-10.677755355835,2
-62.5,-69.1578947368421,-9.1266040802002,2
-60,-69.1578947368421,-8.43554592132568,2
-57.5,-69.1578947368421,-8.17166614532471,2
-55,-69.1578947368421,-8.04552364349365,2
-52.5,-69.1578947368421,-7.97719717025757,2
-50,-69.1578947368421,-8.07168769836426,2
-47.5,-69.1578947368421,-8.06631755828857,2
-45,-69.1578947368421,-7.88716793060303,2
-42.5,-69.1578947368421,-7.72939252853394,2
-40,-69.1578947368421,-7.65494012832642,2
-37.5,-69.1578947368421,-7.67130184173584,2
-35,-69.1578947368421,-7.62631797790527,2
-90,-67.2631578947368,-9.44162082672119,2
-87.5,-67.2631578947368,-9.3165454864502,2
-85,-67.2631578947368,-9.2840051651001,2
-82.5,-67.2631578947368,-9.19748687744141,2
-80,-67.2631578947368,-9.13523960113525,2
-77.5,-67.2631578947368,-9.25067138671875,2
-75,-67.2631578947368,-9.30666065216064,2
-72.5,-67.2631578947368,-9.55473804473877,2
-70,-67.2631578947368,-10.3362808227539,2
-67.5,-67.2631578947368,-10.6119289398193,2
-65,-67.2631578947368,-10.3952932357788,2
-62.5,-67.2631578947368,-9.29186725616455,2
-60,-67.2631578947368,-8.87276458740234,2
-57.5,-67.2631578947368,-8.48008728027344,2
-55,-67.2631578947368,-8.34538841247559,2
-52.5,-67.2631578947368,-8.37641620635986,2
-50,-67.2631578947368,-8.28772449493408,2
-47.5,-67.2631578947368,-8.20981979370117,2
-45,-67.2631578947368,-8.21416759490967,2
-42.5,-67.2631578947368,-8.18549919128418,2
-40,-67.2631578947368,-8.06192874908447,2
-37.5,-67.2631578947368,-7.93697071075439,2
-35,-67.2631578947368,-7.84214496612549,2
-90,-65.3684210526316,-9.80121231079102,2
-87.5,-65.3684210526316,-9.58409976959229,2
-85,-65.3684210526316,-9.49878692626953,2
-82.5,-65.3684210526316,-9.412522315979,2
-80,-65.3684210526316,-9.33602619171143,2
-77.5,-65.3684210526316,-9.2164945602417,2
-75,-65.3684210526316,-9.14438915252686,2
-72.5,-65.3684210526316,-9.14271068572998,2
-70,-65.3684210526316,-9.26688194274902,2
-67.5,-65.3684210526316,-9.58054542541504,2
-65,-65.3684210526316,-10.1837034225464,2
-62.5,-65.3684210526316,-9.98584938049316,2
-60,-65.3684210526316,-9.50026035308838,2
-57.5,-65.3684210526316,-9.20256328582764,2
-55,-65.3684210526316,-8.87910270690918,2
-52.5,-65.3684210526316,-8.71234893798828,2
-50,-65.3684210526316,-8.61914825439453,2
-47.5,-65.3684210526316,-8.61133480072021,2
-45,-65.3684210526316,-8.71363925933838,2
-42.5,-65.3684210526316,-8.57740020751953,2
-40,-65.3684210526316,-8.2505350112915,2
-37.5,-65.3684210526316,-8.16794300079346,2
-35,-65.3684210526316,-8.08680057525635,2
-90,-63.4736842105263,-9.93045425415039,2
-87.5,-63.4736842105263,-9.73263931274414,2
-85,-63.4736842105263,-9.46028423309326,2
-82.5,-63.4736842105263,-9.32224082946777,2
-80,-63.4736842105263,-9.28026103973389,2
-77.5,-63.4736842105263,-9.28461647033691,2
-75,-63.4736842105263,-9.21036911010742,2
-72.5,-63.4736842105263,-9.05208873748779,2
-70,-63.4736842105263,-9.02994346618652,2
-67.5,-63.4736842105263,-9.19844722747803,2
-65,-63.4736842105263,-9.7198657989502,2
-62.5,-63.4736842105263,-10.4776449203491,2
-60,-63.4736842105263,-11.2322998046875,2
-57.5,-63.4736842105263,-10.4508142471313,2
-55,-63.4736842105263,-9.75824165344238,2
-52.5,-63.4736842105263,-9.2366828918457,2
-50,-63.4736842105263,-8.89994049072266,2
-47.5,-63.4736842105263,-8.71846675872803,2
-45,-63.4736842105263,-8.76912212371826,2
-42.5,-63.4736842105263,-8.61366081237793,2
-40,-63.4736842105263,-8.36743927001953,2
-37.5,-63.4736842105263,-8.25258159637451,2
-35,-63.4736842105263,-8.25755596160889,2
-90,-61.5789473684211,-9.90857219696045,2
-87.5,-61.5789473684211,-9.70298290252686,2
-85,-61.5789473684211,-9.56091690063477,2
-82.5,-61.5789473684211,-9.30925941467285,2
-80,-61.5789473684211,-9.2285623550415,2
-77.5,-61.5789473684211,-9.17912197113037,2
-75,-61.5789473684211,-9.02971172332764,2
-72.5,-61.5789473684211,-8.97537612915039,2
-70,-61.5789473684211,-8.8660774230957,2
-67.5,-61.5789473684211,-8.89776134490967,2
-65,-61.5789473684211,-9.12631893157959,2
-62.5,-61.5789473684211,-9.7485818862915,2
-60,-61.5789473684211,-10.459189414978,2
-57.5,-61.5789473684211,-10.632287979126,2
-55,-61.5789473684211,-10.4002876281738,2
-52.5,-61.5789473684211,-9.61779689788818,2
-50,-61.5789473684211,-8.78848743438721,2
-47.5,-61.5789473684211,-8.70609283447266,2
-45,-61.5789473684211,-8.89435863494873,2
-42.5,-61.5789473684211,-8.88751029968262,2
-40,-61.5789473684211,-8.71903991699219,2
-37.5,-61.5789473684211,-8.43282413482666,2
-35,-61.5789473684211,-8.50014019012451,2
-90,-59.6842105263158,-9.70587539672852,2
-87.5,-59.6842105263158,-9.50159168243408,2
-85,-59.6842105263158,-9.36865615844727,2
-82.5,-59.6842105263158,-9.29894733428955,2
-80,-59.6842105263158,-9.25992202758789,2
-77.5,-59.6842105263158,-9.12958145141602,2
-75,-59.6842105263158,-9.05535411834717,2
-72.5,-59.6842105263158,-8.89857196807861,2
-70,-59.6842105263158,-8.84326076507568,2
-67.5,-59.6842105263158,-8.7679557800293,2
-65,-59.6842105263158,-8.72792434692383,2
-62.5,-59.6842105263158,-8.99567031860352,2
-60,-59.6842105263158,-9.23569297790527,2
-57.5,-59.6842105263158,-9.85306644439697,2
-55,-59.6842105263158,-9.97615814208984,2
-52.5,-59.6842105263158,-9.78608131408691,2
-50,-59.6842105263158,-8.81647109985352,2
-47.5,-59.6842105263158,-8.59022235870361,2
-45,-59.6842105263158,-8.63962173461914,2
-42.5,-59.6842105263158,-8.67213821411133,2
-40,-59.6842105263158,-8.56614971160889,2
-37.5,-59.6842105263158,-8.49782085418701,2
-35,-59.6842105263158,-8.45033264160156,2
-90,-57.7894736842105,-9.29039287567139,2
-87.5,-57.7894736842105,-9.18662929534912,2
-85,-57.7894736842105,-9.11940574645996,2
-82.5,-57.7894736842105,-9.10149669647217,2
-80,-57.7894736842105,-9.17865467071533,2
-77.5,-57.7894736842105,-9.18611431121826,2
-75,-57.7894736842105,-8.95583534240723,2
-72.5,-57.7894736842105,-8.84822463989258,2
-70,-57.7894736842105,-8.75519371032715,2
-67.5,-57.7894736842105,-8.5836935043335,2
-65,-57.7894736842105,-8.47034358978271,2
-62.5,-57.7894736842105,-8.95445346832275,2
-60,-57.7894736842105,-9.86509609222412,2
-57.5,-57.7894736842105,-10.0734176635742,2
-55,-57.7894736842105,-9.70804977416992,2
-52.5,-57.7894736842105,-9.00061130523682,2
-50,-57.7894736842105,-8.25132465362549,2
-47.5,-57.7894736842105,-8.21757125854492,2
-45,-57.7894736842105,-8.43795967102051,2
-42.5,-57.7894736842105,-8.37556076049805,2
-40,-57.7894736842105,-8.26480007171631,2
-37.5,-57.7894736842105,-8.31757164001465,2
-35,-57.7894736842105,-8.28627300262451,2
-90,-55.8947368421053,-9.05598545074463,2
-87.5,-55.8947368421053,-8.99077892303467,2
-85,-55.8947368421053,-8.964919090271,2
-82.5,-55.8947368421053,-8.95708751678467,2
-80,-55.8947368421053,-8.9717264175415,2
-77.5,-55.8947368421053,-8.86375427246094,2
-75,-55.8947368421053,-8.80693817138672,2
-72.5,-55.8947368421053,-8.6060209274292,2
-70,-55.8947368421053,-8.36582565307617,2
-67.5,-55.8947368421053,-8.34026527404785,2
-65,-55.8947368421053,-8.39669418334961,2
-62.5,-55.8947368421053,-9.28941440582275,2
-60,-55.8947368421053,-9.88800430297852,2
-57.5,-55.8947368421053,-9.83279132843018,2
-55,-55.8947368421053,-9.35482883453369,2
-52.5,-55.8947368421053,-8.27955913543701,2
-50,-55.8947368421053,-7.93347358703613,2
-47.5,-55.8947368421053,-8.1072883605957,2
-45,-55.8947368421053,-8.19722366333008,2
-42.5,-55.8947368421053,-8.03492641448975,2
-40,-55.8947368421053,-7.84119272232056,2
-37.5,-55.8947368421053,-7.7799072265625,2
-35,-55.8947368421053,-7.83594179153442,2
-90,-54,-8.65651798248291,2
-87.5,-54,-8.76119899749756,2
-85,-54,-8.7249927520752,2
-82.5,-54,-8.64984035491943,2
-80,-54,-8.68390655517578,2
-77.5,-54,-8.51545429229736,2
-75,-54,-8.29326820373535,2
-72.5,-54,-8.04593563079834,2
-70,-54,-7.96762275695801,2
-67.5,-54,-7.92086982727051,2
-65,-54,-8.07797908782959,2
-62.5,-54,-9.15360260009766,2
-60,-54,-9.59735870361328,2
-57.5,-54,-9.58662509918213,2
-55,-54,-9.18650245666504,2
-52.5,-54,-8.48405361175537,2
-50,-54,-7.50651168823242,2
-47.5,-54,-8.24747276306152,2
-45,-54,-8.55639171600342,2
-42.5,-54,-8.04979228973389,2
-40,-54,-7.43054437637329,2
-37.5,-54,-7.30767107009888,2
-35,-54,-7.25592231750488,2
-90,-52.1052631578947,-8.25796127319336,2
-87.5,-52.1052631578947,-8.22393703460693,2
-85,-52.1052631578947,-8.23717498779297,2
-82.5,-52.1052631578947,-8.11364555358887,2
-80,-52.1052631578947,-8.10374736785889,2
-77.5,-52.1052631578947,-7.89854288101196,2
-75,-52.1052631578947,-7.65242576599121,2
-72.5,-52.1052631578947,-7.51192331314087,2
-70,-52.1052631578947,-7.51264524459839,2
-67.5,-52.1052631578947,-7.47012376785278,2
-65,-52.1052631578947,-7.73745489120483,2
-62.5,-52.1052631578947,-8.89396381378174,2
-60,-52.1052631578947,-9.33110809326172,2
-57.5,-52.1052631578947,-9.23622512817383,2
-55,-52.1052631578947,-8.8647289276123,2
-52.5,-52.1052631578947,-7.80526161193848,2
-50,-52.1052631578947,-7.19760417938232,2
-47.5,-52.1052631578947,-7.0547194480896,2
-45,-52.1052631578947,-7.04205513000488,2
-42.5,-52.1052631578947,-6.90223550796509,2
-40,-52.1052631578947,-6.75599479675293,2
-37.5,-52.1052631578947,-6.753014087677,2
-35,-52.1052631578947,-6.89357805252075,2
-90,-50.2105263157895,-7.74396133422852,2
-87.5,-50.2105263157895,-7.65259265899658,2
-85,-50.2105263157895,-7.46896648406982,2
-82.5,-50.2105263157895,-7.3145809173584,2
-80,-50.2105263157895,-7.18245124816895,2
-77.5,-50.2105263157895,-6.98533868789673,2
-75,-50.2105263157895,-6.9431848526001,2
-72.5,-50.2105263157895,-6.98398065567017,2
-70,-50.2105263157895,-6.85878038406372,2
-67.5,-50.2105263157895,-7.12018775939941,2
-65,-50.2105263157895,-7.42240619659424,2
-62.5,-50.2105263157895,-8.35088634490967,2
-60,-50.2105263157895,-8.91439247131348,2
-57.5,-50.2105263157895,-8.87586784362793,2
-55,-50.2105263157895,-8.46103858947754,2
-52.5,-50.2105263157895,-7.31510448455811,2
-50,-50.2105263157895,-6.63802051544189,2
-47.5,-50.2105263157895,-6.32596445083618,2
-45,-50.2105263157895,-6.25185966491699,2
-42.5,-50.2105263157895,-6.21491813659668,2
-40,-50.2105263157895,-6.26030397415161,2
-37.5,-50.2105263157895,-6.40218019485474,2
-35,-50.2105263157895,-6.39277267456055,2
-90,-48.3157894736842,-7.06335592269897,2
-87.5,-48.3157894736842,-6.86206102371216,2
-85,-48.3157894736842,-6.66813611984253,2
-82.5,-48.3157894736842,-6.49924802780151,2
-80,-48.3157894736842,-6.53844594955444,2
-77.5,-48.3157894736842,-6.48580312728882,2
-75,-48.3157894736842,-6.52548599243164,2
-72.5,-48.3157894736842,-6.5241322517395,2
-70,-48.3157894736842,-6.53886365890503,2
-67.5,-48.3157894736842,-6.63595533370972,2
-65,-48.3157894736842,-6.71998882293701,2
-62.5,-48.3157894736842,-7.74670457839966,2
-60,-48.3157894736842,-8.36663150787354,2
-57.5,-48.3157894736842,-8.43419742584229,2
-55,-48.3157894736842,-8.04659271240234,2
-52.5,-48.3157894736842,-6.84527969360352,2
-50,-48.3157894736842,-6.08915710449219,2
-47.5,-48.3157894736842,-5.73124933242798,2
-45,-48.3157894736842,-5.659095287323,2
-42.5,-48.3157894736842,-5.70459890365601,2
-40,-48.3157894736842,-5.74513673782349,2
-37.5,-48.3157894736842,-5.75138998031616,2
-35,-48.3157894736842,-5.75559520721436,2
-90,-46.421052631579,-6.30434322357178,2
-87.5,-46.421052631579,-6.21230840682983,2
-85,-46.421052631579,-6.19973993301392,2
-82.5,-46.421052631579,-6.19122076034546,2
-80,-46.421052631579,-6.15510082244873,2
-77.5,-46.421052631579,-6.1389045715332,2
-75,-46.421052631579,-6.0584135055542,2
-72.5,-46.421052631579,-6.05491018295288,2
-70,-46.421052631579,-6.08046627044678,2
-67.5,-46.421052631579,-6.01856708526611,2
-65,-46.421052631579,-6.05876350402832,2
-62.5,-46.421052631579,-7.25411939620972,2
-60,-46.421052631579,-7.9886326789856,2
-57.5,-46.421052631579,-7.96774053573608,2
-55,-46.421052631579,-7.60793352127075,2
-52.5,-46.421052631579,-6.81187152862549,2
-50,-46.421052631579,-5.69146871566772,2
-47.5,-46.421052631579,-5.34317827224731,2
-45,-46.421052631579,-5.19269371032715,2
-42.5,-46.421052631579,-5.15979909896851,2
-40,-46.421052631579,-5.18836498260498,2
-37.5,-46.421052631579,-5.14506244659424,2
-35,-46.421052631579,-5.08847761154175,2
-90,-44.5263157894737,-5.88406610488892,2
-87.5,-44.5263157894737,-5.93779611587524,2
-85,-44.5263157894737,-5.92890453338623,2
-82.5,-44.5263157894737,-5.95779275894165,2
-80,-44.5263157894737,-5.88485956192017,2
-77.5,-44.5263157894737,-5.75475454330444,2
-75,-44.5263157894737,-5.68408346176147,2
-72.5,-44.5263157894737,-5.74212598800659,2
-70,-44.5263157894737,-5.72225904464722,2
-67.5,-44.5263157894737,-5.5865330696106,2
-65,-44.5263157894737,-5.44367742538452,2
-62.5,-44.5263157894737,-6.5808048248291,2
-60,-44.5263157894737,-7.72730588912964,2
-57.5,-44.5263157894737,-7.82627439498901,2
-55,-44.5263157894737,-7.3774585723877,2
-52.5,-44.5263157894737,-6.77349376678467,2
-50,-44.5263157894737,-5.52763223648071,2
-47.5,-44.5263157894737,-5.09982252120972,2
-45,-44.5263157894737,-4.87544536590576,2
-42.5,-44.5263157894737,-4.78193759918213,2
-40,-44.5263157894737,-4.75373983383179,2
-37.5,-44.5263157894737,-4.75190591812134,2
-35,-44.5263157894737,-4.79641819000244,2
-90,-42.6315789473684,-5.75766229629517,2
-87.5,-42.6315789473684,-5.74614906311035,2
-85,-42.6315789473684,-5.71511793136597,2
-82.5,-42.6315789473684,-5.706702709198,2
-80,-42.6315789473684,-5.6399507522583,2
-77.5,-42.6315789473684,-5.61676979064941,2
-75,-42.6315789473684,-5.58489847183228,2
-72.5,-42.6315789473684,-5.46287393569946,2
-70,-42.6315789473684,-5.27148723602295,2
-67.5,-42.6315789473684,-5.1092357635498,2
-65,-42.6315789473684,-5.06668519973755,2
-62.5,-42.6315789473684,-6.37375688552856,2
-60,-42.6315789473684,-7.7346305847168,2
-57.5,-42.6315789473684,-7.72486925125122,2
-55,-42.6315789473684,-7.07831192016602,2
-52.5,-42.6315789473684,-6.81272506713867,2
-50,-42.6315789473684,-5.72036695480347,2
-47.5,-42.6315789473684,-5.1703462600708,2
-45,-42.6315789473684,-4.89110803604126,2
-42.5,-42.6315789473684,-4.65007495880127,2
-40,-42.6315789473684,-4.47376012802124,2
-37.5,-42.6315789473684,-4.43556690216064,2
-35,-42.6315789473684,-4.45904874801636,2
-90,-40.7368421052632,-5.59328937530518,2
-87.5,-40.7368421052632,-5.44867849349976,2
-85,-40.7368421052632,-5.54035472869873,2
-82.5,-40.7368421052632,-5.56363534927368,2
-80,-40.7368421052632,-5.54137754440308,2
-77.5,-40.7368421052632,-5.4629340171814,2
-75,-40.7368421052632,-5.39481067657471,2
-72.5,-40.7368421052632,-5.23210191726685,2
-70,-40.7368421052632,-5.11378860473633,2
-67.5,-40.7368421052632,-4.87750005722046,2
-65,-40.7368421052632,-4.74529457092285,2
-62.5,-40.7368421052632,-5.71798992156982,2
-60,-40.7368421052632,-7.5461859703064,2
-57.5,-40.7368421052632,-7.37012767791748,2
-55,-40.7368421052632,-7.0413236618042,2
-52.5,-40.7368421052632,-6.89634656906128,2
-50,-40.7368421052632,-6.46483469009399,2
-47.5,-40.7368421052632,-6.14652824401855,2
-45,-40.7368421052632,-5.72017097473145,2
-42.5,-40.7368421052632,-4.74197721481323,2
-40,-40.7368421052632,-4.24516248703003,2
-37.5,-40.7368421052632,-4.15008306503296,2
-35,-40.7368421052632,-4.09026861190796,2
-90,-78.6315789473684,-14.6918258666992,3
-87.5,-78.6315789473684,-14.2213563919067,3
-85,-78.6315789473684,-14.0081443786621,3
-82.5,-78.6315789473684,-14.0305261611938,3
-80,-78.6315789473684,-14.1153202056885,3
-77.5,-78.6315789473684,-14.0637454986572,3
-75,-78.6315789473684,-13.8926820755005,3
-72.5,-78.6315789473684,-13.6512756347656,3
-70,-78.6315789473684,-13.3945751190186,3
-67.5,-78.6315789473684,-13.1563510894775,3
-65,-78.6315789473684,-12.8673257827759,3
-62.5,-78.6315789473684,-12.5977420806885,3
-60,-78.6315789473684,-12.2636709213257,3
-57.5,-78.6315789473684,-11.7566976547241,3
-55,-78.6315789473684,-11.2595767974854,3
-52.5,-78.6315789473684,-11.0496091842651,3
-50,-78.6315789473684,-10.8235120773315,3
-47.5,-78.6315789473684,-10.7109498977661,3
-45,-78.6315789473684,-10.7414970397949,3
-42.5,-78.6315789473684,-10.6948356628418,3
-40,-78.6315789473684,-10.9995813369751,3
-37.5,-78.6315789473684,-11.4734163284302,3
-35,-78.6315789473684,-12.02321434021,3
-90,-76.7368421052632,-13.9385032653809,3
-87.5,-76.7368421052632,-13.7950553894043,3
-85,-76.7368421052632,-13.965446472168,3
-82.5,-76.7368421052632,-14.3047132492065,3
-80,-76.7368421052632,-14.5148811340332,3
-77.5,-76.7368421052632,-14.6439628601074,3
-75,-76.7368421052632,-14.5571956634521,3
-72.5,-76.7368421052632,-14.2654190063477,3
-70,-76.7368421052632,-13.7367525100708,3
-67.5,-76.7368421052632,-12.9941263198853,3
-65,-76.7368421052632,-12.2975587844849,3
-62.5,-76.7368421052632,-11.7993764877319,3
-60,-76.7368421052632,-10.9809379577637,3
-57.5,-76.7368421052632,-10.5865526199341,3
-55,-76.7368421052632,-10.3358287811279,3
-52.5,-76.7368421052632,-10.1061325073242,3
-50,-76.7368421052632,-9.91405963897705,3
-47.5,-76.7368421052632,-9.8672342300415,3
-45,-76.7368421052632,-9.88219451904297,3
-42.5,-76.7368421052632,-9.88106155395508,3
-40,-76.7368421052632,-9.97906303405762,3
-37.5,-76.7368421052632,-10.001935005188,3
-35,-76.7368421052632,-10.0867300033569,3
-90,-74.8421052631579,-12.8046779632568,3
-87.5,-74.8421052631579,-12.979133605957,3
-85,-74.8421052631579,-13.1965370178223,3
-82.5,-74.8421052631579,-13.5080833435059,3
-80,-74.8421052631579,-13.8500003814697,3
-77.5,-74.8421052631579,-14.0993518829346,3
-75,-74.8421052631579,-14.2593030929565,3
-72.5,-74.8421052631579,-14.4201574325562,3
-70,-74.8421052631579,-14.304744720459,3
-67.5,-74.8421052631579,-13.4503898620605,3
-65,-74.8421052631579,-12.3671360015869,3
-62.5,-74.8421052631579,-11.6221742630005,3
-60,-74.8421052631579,-10.4960584640503,3
-57.5,-74.8421052631579,-10.1472072601318,3
-55,-74.8421052631579,-9.90748691558838,3
-52.5,-74.8421052631579,-9.74280548095703,3
-50,-74.8421052631579,-9.61795330047607,3
-47.5,-74.8421052631579,-9.5671215057373,3
-45,-74.8421052631579,-9.61897468566895,3
-42.5,-74.8421052631579,-9.60215187072754,3
-40,-74.8421052631579,-9.55583381652832,3
-37.5,-74.8421052631579,-9.60210418701172,3
-35,-74.8421052631579,-9.65031814575195,3
-90,-72.9473684210526,-10.7958240509033,3
-87.5,-72.9473684210526,-11.2602787017822,3
-85,-72.9473684210526,-11.3150062561035,3
-82.5,-72.9473684210526,-11.5601015090942,3
-80,-72.9473684210526,-12.1261720657349,3
-77.5,-72.9473684210526,-12.6271390914917,3
-75,-72.9473684210526,-13.1929845809937,3
-72.5,-72.9473684210526,-13.8508701324463,3
-70,-72.9473684210526,-14.0719347000122,3
-67.5,-72.9473684210526,-13.4127073287964,3
-65,-72.9473684210526,-12.3106460571289,3
-62.5,-72.9473684210526,-11.301833152771,3
-60,-72.9473684210526,-10.091233253479,3
-57.5,-72.9473684210526,-9.88150405883789,3
-55,-72.9473684210526,-9.65899562835693,3
-52.5,-72.9473684210526,-9.48690128326416,3
-50,-72.9473684210526,-9.48880290985107,3
-47.5,-72.9473684210526,-9.52926731109619,3
-45,-72.9473684210526,-9.57109832763672,3
-42.5,-72.9473684210526,-9.57608127593994,3
-40,-72.9473684210526,-9.5500431060791,3
-37.5,-72.9473684210526,-9.44813632965088,3
-35,-72.9473684210526,-9.39079093933105,3
-90,-71.0526315789474,-10.0298585891724,3
-87.5,-71.0526315789474,-9.99201774597168,3
-85,-71.0526315789474,-10.0770425796509,3
-82.5,-71.0526315789474,-10.1400766372681,3
-80,-71.0526315789474,-10.3894872665405,3
-77.5,-71.0526315789474,-11.1972599029541,3
-75,-71.0526315789474,-11.9130086898804,3
-72.5,-71.0526315789474,-12.8191061019897,3
-70,-71.0526315789474,-13.4413757324219,3
